User_ID,Gender,Age,Age_Group,Country,City,Device,Operating_System,Browser,Customer_Segment,Acquisition_Channel,Preferred_Category,Subscription_Type,Loyalty_Level,Loyalty_Score,Lifetime_Value
U000998,Male,54,45-54,Germany,Hamburg,Tablet,macOS,Safari,Premium,Email,Books,Free,Platinum,100,2947.05
U000999,Female,48,45-54,Singapore,Singapore,Tablet,Android,Safari,VIP,Organic Search,Books,Premium,Bronze,74,3537.87
U001000,Male,60,55+,Germany,Hamburg,Tablet,macOS,Chrome,Premium,YouTube,Fashion,Premium,Platinum,74,2411.86
U001001,Male,19,18-24,Canada,Calgary,Mobile,macOS,Edge,At Risk,Organic Search,Accessories,Free,Silver,27,952.43
U001002,Male,50,45-54,Singapore,Singapore,Desktop,Windows,Edge,VIP,Instagram,Beauty,Free,Platinum,87,6937.01
U001003,Female,23,18-24,Canada,Toronto,Tablet,iOS,Edge,VIP,Facebook,Home,Free,Silver,69,3329.86
U001004,Male,63,55+,Germany,Munich,Desktop,iOS,Chrome,New,Facebook,Books,Premium,Platinum,12,745.22
U001005,Female,19,18-24,Canada,Vancouver,Mobile,Windows,Firefox,Premium,Direct,Sports,Free,Gold,9,530.38
U001006,Male,60,55+,Singapore,Singapore,Desktop,Windows,Safari,VIP,Organic Search,Toys,Premium,Gold,7,443.49
U001007,Male,60,55+,United States,New York,Mobile,macOS,Firefox,At Risk,Direct,Fashion,Premium,Bronze,44,3236.93
U001008,Male,30,25-34,Canada,Toronto,Desktop,iOS,Chrome,VIP,Organic Search,Beauty,Free,Bronze,15,767.66
U001009,Male,51,45-54,Germany,Berlin,Tablet,Android,Safari,At Risk,Direct,Sports,Premium,Gold,59,1992.04
U001010,Female,19,18-24,Germany,Berlin,Tablet,Android,Safari,Premium,Paid Search,Fashion,Premium,Bronze,59,1953.01
U001011,Female,45,45-54,Australia,Sydney,Mobile,Android,Safari,VIP,YouTube,Home,Free,Bronze,93,5393.19
U001012,Female,51,45-54,United States,New York,Mobile,Android,Safari,Returning,Facebook,Sports,Premium,Silver,31,1840.46
U001013,Female,38,35-44,Singapore,Singapore,Desktop,macOS,Chrome,New,Direct,Electronics,Premium,Silver,81,4925.03
U001014,Male,37,35-44,United States,Los Angeles,Tablet,Windows,Edge,Returning,Referral,Books,Free,Bronze,28,1328.05
U001015,Male,29,25-34,Australia,Brisbane,Mobile,macOS,Safari,New,Direct,Sports,Free,Platinum,73,3637.17
U001016,Male,38,35-44,United States,Los Angeles,Tablet,macOS,Firefox,At Risk,Paid Search,Accessories,Premium,Gold,6,266.14
U001017,Female,61,55+,India,Delhi,Tablet,Android,Chrome,Premium,Referral,Accessories,Free,Gold,52,3665.42
U001018,Male,35,35-44,Germany,Frankfurt,Mobile,Android,Safari,New,YouTube,Toys,Premium,Platinum,53,1768.87
U001019,Female,36,35-44,Australia,Sydney,Tablet,macOS,Edge,Returning,Organic Search,Sports,Free,Platinum,17,773.6
U001020,Male,29,25-34,United States,Seattle,Desktop,macOS,Safari,New,Referral,Toys,Free,Silver,73,4313.83
U001021,Male,40,35-44,Canada,Vancouver,Mobile,iOS,Safari,VIP,Referral,Accessories,Premium,Silver,76,5723.92
U001022,Male,41,35-44,Singapore,Singapore,Desktop,Android,Chrome,At Risk,Facebook,Beauty,Free,Gold,2,83.12
U001023,Male,30,25-34,Australia,Melbourne,Mobile,macOS,Chrome,New,Organic Search,Fashion,Premium,Gold,98,5681.25
U001024,Male,21,18-24,Germany,Frankfurt,Desktop,Android,Chrome,Premium,Paid Search,Beauty,Premium,Bronze,52,1719.83
U001025,Male,19,18-24,United States,Austin,Tablet,macOS,Edge,New,YouTube,Books,Premium,Gold,74,3867.52
U001026,Female,28,25-34,Germany,Munich,Tablet,Android,Chrome,At Risk,Direct,Beauty,Premium,Silver,38,2848.95
U001027,Male,19,18-24,Australia,Perth,Tablet,iOS,Safari,Returning,Organic Search,Books,Premium,Silver,55,2670.02
U001028,Male,18,18-24,India,Hyderabad,Desktop,macOS,Safari,New,YouTube,Books,Premium,Silver,85,3829.02
U001029,Female,59,55+,Germany,Hamburg,Desktop,iOS,Chrome,Returning,Instagram,Beauty,Free,Silver,1,42.03
U001030,Male,48,45-54,Germany,Hamburg,Desktop,macOS,Safari,Returning,Direct,Fashion,Premium,Gold,52,1577.23
U001031,Male,21,18-24,United States,Seattle,Mobile,Android,Firefox,At Risk,Paid Search,Beauty,Premium,Silver,12,800.0
U001032,Male,31,25-34,Canada,Toronto,Desktop,iOS,Firefox,VIP,Facebook,Electronics,Premium,Platinum,25,1035.12
U001033,Female,45,45-54,India,Hyderabad,Mobile,Android,Firefox,New,Organic Search,Accessories,Premium,Gold,96,7462.3
U001034,Female,22,18-24,Singapore,Singapore,Mobile,macOS,Edge,Returning,Instagram,Fashion,Premium,Gold,61,3638.23
U001035,Male,42,35-44,United States,Los Angeles,Tablet,iOS,Chrome,Premium,Instagram,Fashion,Free,Gold,5,291.38
U001036,Female,46,45-54,United Kingdom,Liverpool,Tablet,iOS,Edge,At Risk,Paid Search,Toys,Free,Platinum,92,6351.88
U001037,Male,48,45-54,India,Mumbai,Mobile,iOS,Firefox,Premium,Paid Search,Sports,Free,Silver,37,948.01
U001038,Male,56,55+,Singapore,Singapore,Tablet,Android,Safari,VIP,Direct,Electronics,Free,Gold,23,678.02
U001039,Male,52,45-54,Australia,Perth,Tablet,macOS,Chrome,Returning,YouTube,Books,Free,Gold,88,6790.84
U001040,Male,23,18-24,Canada,Montreal,Mobile,Android,Firefox,VIP,Direct,Beauty,Free,Silver,89,4365.73
U001041,Male,56,55+,Canada,Montreal,Desktop,macOS,Chrome,At Risk,Referral,Electronics,Free,Bronze,34,2439.51
U001042,Male,61,55+,Germany,Berlin,Tablet,iOS,Edge,New,Paid Search,Beauty,Free,Platinum,77,4886.5
U001043,Female,42,35-44,India,Mumbai,Tablet,Windows,Firefox,Returning,YouTube,Beauty,Free,Bronze,43,2345.27
U001044,Female,25,25-34,Australia,Perth,Tablet,Android,Edge,New,Instagram,Beauty,Premium,Bronze,5,206.2
U001045,Female,48,45-54,Canada,Montreal,Desktop,Windows,Edge,Returning,Paid Search,Accessories,Free,Gold,47,3013.37
U001046,Male,42,35-44,Germany,Berlin,Tablet,iOS,Safari,VIP,YouTube,Toys,Free,Platinum,80,4518.1
U001047,Female,29,25-34,United States,Los Angeles,Mobile,iOS,Edge,New,Direct,Toys,Free,Gold,90,6006.77
U001048,Female,19,18-24,United States,Los Angeles,Mobile,Android,Safari,At Risk,YouTube,Electronics,Premium,Bronze,63,4391.89
U001049,Female,43,35-44,United States,New York,Mobile,iOS,Chrome,Returning,Paid Search,Toys,Premium,Bronze,51,2385.25
U001050,Male,57,55+,Australia,Sydney,Tablet,Windows,Edge,New,Email,Electronics,Free,Gold,2,144.55
U001051,Male,26,25-34,India,Chennai,Desktop,iOS,Safari,At Risk,Instagram,Beauty,Free,Silver,34,1483.87
U001052,Female,43,35-44,India,Mumbai,Mobile,Android,Safari,Premium,Referral,Sports,Premium,Gold,80,5153.07
U001053,Female,35,35-44,Germany,Munich,Tablet,iOS,Firefox,Returning,Paid Search,Fashion,Free,Bronze,6,255.28
U001054,Male,63,55+,Australia,Perth,Desktop,iOS,Firefox,VIP,YouTube,Home,Free,Gold,45,2682.39
U001055,Female,27,25-34,India,Hyderabad,Tablet,macOS,Safari,New,Email,Toys,Free,Platinum,79,4125.96
U001056,Female,26,25-34,United Kingdom,Birmingham,Desktop,Android,Safari,VIP,Organic Search,Home,Free,Gold,4,198.48
U001057,Male,22,18-24,United Kingdom,Liverpool,Tablet,Windows,Chrome,VIP,Email,Fashion,Premium,Platinum,4,115.62
U001058,Female,24,18-24,United Kingdom,Birmingham,Tablet,Windows,Firefox,Returning,Direct,Sports,Premium,Bronze,7,308.54
U001059,Female,31,25-34,United States,Austin,Mobile,macOS,Firefox,Premium,Email,Fashion,Premium,Platinum,42,1760.53
U001060,Male,55,55+,India,Bangalore,Tablet,macOS,Safari,Premium,YouTube,Beauty,Premium,Gold,93,4679.1
U001061,Female,42,35-44,India,Chennai,Tablet,macOS,Firefox,At Risk,Referral,Toys,Free,Gold,31,1107.15
U001062,Male,61,55+,Canada,Toronto,Tablet,macOS,Safari,New,Facebook,Beauty,Free,Bronze,99,3486.33
U001063,Female,54,45-54,United States,Chicago,Desktop,Android,Edge,Returning,Direct,Accessories,Free,Silver,4,232.76
U001064,Male,31,25-34,Australia,Perth,Tablet,Android,Firefox,Returning,Direct,Toys,Premium,Platinum,38,1491.47
U001065,Female,57,55+,Singapore,Singapore,Mobile,Android,Edge,At Risk,Instagram,Home,Free,Silver,34,1159.18
U001066,Female,33,25-34,Germany,Munich,Tablet,Windows,Chrome,VIP,Email,Beauty,Free,Gold,3,169.91
U001067,Male,36,35-44,United States,Chicago,Tablet,Android,Chrome,VIP,Instagram,Books,Free,Gold,39,2036.01
U001068,Male,35,35-44,Germany,Hamburg,Desktop,iOS,Safari,At Risk,Paid Search,Beauty,Free,Bronze,17,1263.41
U001069,Male,19,18-24,India,Kochi,Mobile,Android,Edge,VIP,Direct,Home,Premium,Platinum,51,3487.03
U001070,Female,47,45-54,Canada,Vancouver,Tablet,Windows,Safari,VIP,Facebook,Accessories,Free,Platinum,27,2069.76
U001071,Female,18,18-24,United States,Austin,Mobile,iOS,Firefox,Returning,Facebook,Home,Premium,Bronze,47,1310.35
U001072,Female,64,55+,Singapore,Singapore,Tablet,Windows,Edge,VIP,Facebook,Electronics,Premium,Platinum,82,4182.85
U001073,Male,41,35-44,Australia,Melbourne,Desktop,Windows,Safari,Returning,Organic Search,Electronics,Free,Platinum,55,2746.67
U001074,Female,30,25-34,Singapore,Singapore,Desktop,macOS,Chrome,Premium,Referral,Sports,Premium,Platinum,82,5869.74
U001075,Male,59,55+,Australia,Melbourne,Tablet,macOS,Firefox,At Risk,Paid Search,Sports,Premium,Bronze,14,752.49
U001076,Female,55,55+,Germany,Hamburg,Tablet,Android,Edge,VIP,YouTube,Sports,Free,Silver,41,1057.03
U001077,Female,26,25-34,Germany,Munich,Mobile,Android,Chrome,Returning,Paid Search,Fashion,Premium,Gold,76,2975.35
U001078,Male,53,45-54,United Kingdom,Manchester,Mobile,macOS,Safari,Returning,Direct,Beauty,Premium,Platinum,33,854.55
U001079,Female,37,35-44,United States,Chicago,Tablet,macOS,Chrome,At Risk,Direct,Home,Free,Platinum,44,2062.41
U001080,Female,51,45-54,Germany,Frankfurt,Mobile,macOS,Chrome,VIP,Paid Search,Beauty,Premium,Gold,8,345.12
U001081,Female,43,35-44,United Kingdom,Birmingham,Desktop,Windows,Firefox,At Risk,YouTube,Accessories,Premium,Platinum,96,7571.98
U001082,Female,30,25-34,Germany,Munich,Mobile,Android,Safari,New,Organic Search,Electronics,Free,Platinum,1,72.1
U001083,Female,23,18-24,Canada,Calgary,Desktop,iOS,Firefox,VIP,YouTube,Sports,Premium,Platinum,17,431.93
U001084,Female,60,55+,Australia,Perth,Desktop,iOS,Chrome,Returning,Facebook,Accessories,Premium,Gold,42,1807.17
U001085,Female,18,18-24,India,Mumbai,Tablet,macOS,Edge,Premium,Organic Search,Books,Free,Platinum,50,2690.38
U001086,Male,42,35-44,United Kingdom,Liverpool,Desktop,iOS,Firefox,New,Referral,Sports,Free,Silver,42,1296.04
U001087,Female,30,25-34,United States,Austin,Mobile,Android,Firefox,VIP,Organic Search,Fashion,Premium,Bronze,53,3983.92
U001088,Female,33,25-34,Canada,Vancouver,Desktop,Android,Edge,At Risk,YouTube,Electronics,Free,Bronze,6,441.03
U001089,Male,62,55+,United Kingdom,London,Mobile,iOS,Chrome,Returning,Facebook,Electronics,Premium,Bronze,70,4104.13
U001090,Male,56,55+,Canada,Calgary,Desktop,iOS,Edge,At Risk,Facebook,Fashion,Free,Gold,74,5421.99
U001091,Female,42,35-44,Australia,Brisbane,Mobile,macOS,Edge,Premium,YouTube,Accessories,Premium,Bronze,68,1749.3
U001092,Male,54,45-54,United Kingdom,Birmingham,Tablet,iOS,Chrome,Premium,Organic Search,Home,Premium,Bronze,82,4932.6
U001093,Male,28,25-34,Germany,Hamburg,Mobile,Windows,Firefox,At Risk,Direct,Books,Premium,Bronze,35,1158.24
U001094,Male,47,45-54,United States,Los Angeles,Tablet,macOS,Safari,VIP,Facebook,Toys,Premium,Gold,20,544.96
U001095,Female,57,55+,United Kingdom,London,Tablet,iOS,Edge,Returning,Organic Search,Home,Premium,Platinum,85,3568.46
U001096,Male,62,55+,Australia,Brisbane,Mobile,Android,Edge,VIP,Organic Search,Books,Premium,Gold,14,789.32
U001097,Male,28,25-34,Canada,Calgary,Mobile,macOS,Edge,New,YouTube,Toys,Free,Silver,62,2547.55
U001098,Male,60,55+,Germany,Berlin,Desktop,Android,Firefox,Returning,YouTube,Books,Premium,Gold,48,1443.6
U001099,Male,44,35-44,Australia,Sydney,Mobile,macOS,Edge,Returning,Referral,Fashion,Premium,Bronze,54,4105.72
U001100,Male,27,25-34,United States,Chicago,Mobile,macOS,Firefox,Premium,Referral,Electronics,Premium,Platinum,61,3804.08
U001101,Female,46,45-54,Australia,Brisbane,Desktop,macOS,Firefox,Premium,Email,Fashion,Free,Platinum,91,3573.75
U001102,Male,65,55+,United States,Seattle,Desktop,macOS,Chrome,At Risk,Facebook,Books,Premium,Silver,66,1890.7
U001103,Female,43,35-44,Singapore,Singapore,Desktop,Android,Chrome,Returning,Organic Search,Accessories,Premium,Bronze,65,2567.28
U001104,Male,27,25-34,United States,Austin,Mobile,Windows,Firefox,New,Paid Search,Home,Premium,Bronze,52,3248.4
U001105,Female,50,45-54,Singapore,Singapore,Mobile,macOS,Safari,At Risk,Organic Search,Fashion,Free,Platinum,4,242.75
U001106,Male,55,55+,United States,Chicago,Desktop,Android,Edge,Premium,YouTube,Sports,Premium,Bronze,62,4207.53
U001107,Female,33,25-34,Germany,Hamburg,Desktop,macOS,Edge,Returning,Instagram,Books,Premium,Bronze,6,288.84
U001108,Male,49,45-54,Canada,Vancouver,Tablet,Android,Chrome,Premium,Instagram,Books,Free,Gold,95,2905.66
U001109,Male,46,45-54,Germany,Berlin,Tablet,macOS,Edge,At Risk,Facebook,Sports,Premium,Bronze,46,1471.26
U001110,Female,37,35-44,United Kingdom,Manchester,Mobile,iOS,Safari,New,Paid Search,Home,Free,Gold,14,1098.33
U001111,Male,21,18-24,United States,Seattle,Desktop,macOS,Chrome,New,Referral,Accessories,Premium,Bronze,69,5483.87
U001112,Female,27,25-34,United States,Los Angeles,Desktop,iOS,Firefox,VIP,Referral,Sports,Free,Silver,100,5951.6
U001113,Male,45,45-54,Germany,Frankfurt,Desktop,Android,Edge,At Risk,Instagram,Accessories,Free,Platinum,39,2721.9
U001114,Female,50,45-54,Germany,Munich,Desktop,macOS,Edge,At Risk,Direct,Accessories,Free,Bronze,16,712.46
U001115,Male,50,45-54,Canada,Vancouver,Desktop,iOS,Firefox,Returning,Email,Beauty,Free,Gold,91,2463.92
U001116,Female,23,18-24,Canada,Montreal,Tablet,Android,Safari,VIP,Organic Search,Accessories,Free,Gold,9,497.25
U001117,Female,36,35-44,Singapore,Singapore,Mobile,Windows,Firefox,At Risk,Instagram,Sports,Free,Platinum,61,3903.76
U001118,Male,35,35-44,Germany,Berlin,Desktop,Windows,Edge,Returning,Paid Search,Fashion,Premium,Bronze,55,1567.52
U001119,Female,59,55+,Singapore,Singapore,Desktop,macOS,Safari,New,Facebook,Beauty,Premium,Platinum,13,487.97
U001120,Male,36,35-44,India,Kochi,Tablet,macOS,Firefox,Returning,Email,Electronics,Free,Platinum,17,978.04
U001121,Female,58,55+,United Kingdom,London,Tablet,Android,Chrome,At Risk,Email,Toys,Premium,Platinum,74,4804.86
U001122,Female,47,45-54,India,Chennai,Desktop,macOS,Chrome,New,Direct,Books,Premium,Silver,96,4393.48
U001123,Male,35,35-44,United States,New York,Mobile,Android,Firefox,At Risk,Organic Search,Fashion,Free,Platinum,18,1235.5
U001124,Male,45,45-54,Australia,Melbourne,Mobile,macOS,Safari,At Risk,Paid Search,Books,Free,Gold,54,2800.02
U001125,Male,35,35-44,Singapore,Singapore,Tablet,Android,Edge,Returning,Instagram,Fashion,Premium,Gold,16,641.43
U001126,Female,43,35-44,United Kingdom,Birmingham,Mobile,Windows,Safari,Returning,Referral,Home,Premium,Silver,40,1308.25
U001127,Female,22,18-24,Australia,Brisbane,Tablet,iOS,Firefox,At Risk,Direct,Home,Premium,Platinum,95,7101.51
U001128,Male,42,35-44,Singapore,Singapore,Mobile,Android,Firefox,New,Direct,Books,Premium,Bronze,12,497.1
U001129,Female,64,55+,Germany,Munich,Tablet,macOS,Safari,Returning,Direct,Beauty,Free,Gold,35,2375.51
U001130,Female,48,45-54,Singapore,Singapore,Desktop,macOS,Chrome,Premium,Referral,Sports,Free,Silver,30,859.07
U001131,Female,40,35-44,India,Mumbai,Tablet,macOS,Firefox,Returning,Paid Search,Home,Free,Gold,34,2152.8
U001132,Female,18,18-24,Australia,Brisbane,Tablet,macOS,Safari,New,Email,Electronics,Premium,Bronze,37,1421.26
U001133,Male,21,18-24,India,Kochi,Mobile,iOS,Edge,At Risk,Paid Search,Books,Free,Bronze,90,4902.77
U001134,Male,34,25-34,United States,Seattle,Tablet,Windows,Chrome,VIP,Paid Search,Accessories,Free,Bronze,62,3373.87
U001135,Female,57,55+,Germany,Frankfurt,Desktop,Android,Firefox,VIP,Organic Search,Toys,Free,Silver,81,4361.67
U001136,Male,45,45-54,Singapore,Singapore,Desktop,iOS,Edge,Returning,Organic Search,Toys,Free,Bronze,32,2427.12
U001137,Female,29,25-34,United States,New York,Desktop,iOS,Chrome,Premium,Direct,Home,Premium,Bronze,24,1865.8
U001138,Female,24,18-24,United Kingdom,Manchester,Mobile,Windows,Firefox,New,Facebook,Books,Free,Bronze,4,188.82
U001139,Male,24,18-24,Singapore,Singapore,Tablet,Android,Edge,Returning,Direct,Sports,Free,Bronze,55,4075.83
U001140,Male,38,35-44,United States,Austin,Mobile,iOS,Safari,Returning,Organic Search,Fashion,Free,Bronze,17,597.22
U001141,Male,25,25-34,Singapore,Singapore,Mobile,Windows,Edge,Returning,Direct,Books,Free,Platinum,33,1794.55
U001142,Female,25,25-34,Singapore,Singapore,Desktop,macOS,Firefox,Premium,Direct,Beauty,Premium,Silver,21,805.96
U001143,Female,50,45-54,Canada,Montreal,Desktop,Windows,Edge,Premium,YouTube,Toys,Free,Gold,99,6853.64
U001144,Female,29,25-34,Germany,Berlin,Mobile,macOS,Safari,VIP,Email,Sports,Premium,Silver,94,6538.94
U001145,Male,57,55+,Canada,Vancouver,Desktop,Android,Safari,VIP,Instagram,Books,Free,Gold,46,2174.06
U001146,Male,49,45-54,Singapore,Singapore,Tablet,Windows,Safari,VIP,Facebook,Fashion,Premium,Platinum,21,952.04
U001147,Female,41,35-44,United States,Chicago,Mobile,iOS,Safari,Premium,YouTube,Toys,Premium,Silver,52,3728.13
U001148,Female,39,35-44,United States,Austin,Mobile,iOS,Edge,Returning,Facebook,Beauty,Premium,Platinum,75,4757.31
U001149,Male,55,55+,United States,Los Angeles,Mobile,macOS,Safari,Returning,Email,Books,Premium,Silver,14,610.84
U001150,Female,60,55+,United Kingdom,Birmingham,Mobile,Windows,Safari,New,YouTube,Home,Premium,Platinum,71,3057.88
U001151,Male,55,55+,Germany,Munich,Desktop,Windows,Firefox,Returning,Paid Search,Fashion,Premium,Silver,79,4618.58
U001152,Female,62,55+,Canada,Toronto,Mobile,macOS,Edge,VIP,Organic Search,Accessories,Free,Bronze,4,153.87
U001153,Male,24,18-24,United Kingdom,Birmingham,Tablet,Android,Safari,Premium,Email,Fashion,Free,Bronze,62,4819.94
U001154,Female,36,35-44,Canada,Vancouver,Desktop,Android,Firefox,Premium,Direct,Home,Premium,Gold,76,5111.13
U001155,Male,40,35-44,Singapore,Singapore,Tablet,Windows,Safari,Returning,Facebook,Electronics,Free,Platinum,27,2036.98
U001156,Female,54,45-54,United Kingdom,London,Tablet,macOS,Firefox,At Risk,Referral,Fashion,Premium,Platinum,86,2669.53
U001157,Male,61,55+,India,Hyderabad,Mobile,iOS,Edge,At Risk,Paid Search,Electronics,Free,Platinum,88,6502.79
U001158,Male,24,18-24,United States,Los Angeles,Desktop,Android,Firefox,At Risk,Organic Search,Fashion,Free,Silver,99,5585.29
U001159,Female,32,25-34,United Kingdom,Liverpool,Desktop,Android,Firefox,At Risk,Paid Search,Sports,Free,Gold,28,1433.41
U001160,Female,23,18-24,Germany,Berlin,Tablet,Android,Chrome,New,Facebook,Fashion,Free,Platinum,10,725.74
U001161,Female,18,18-24,United Kingdom,London,Tablet,Android,Chrome,Returning,YouTube,Toys,Free,Platinum,99,2610.66
U001162,Male,52,45-54,India,Kochi,Mobile,iOS,Edge,New,Email,Sports,Premium,Gold,10,731.89
U001163,Male,53,45-54,United Kingdom,Manchester,Mobile,macOS,Chrome,VIP,Paid Search,Accessories,Free,Silver,8,292.19
U001164,Female,52,45-54,Canada,Toronto,Mobile,Windows,Safari,New,Email,Home,Free,Gold,11,470.97
U001165,Male,19,18-24,United States,Los Angeles,Mobile,Windows,Firefox,New,Paid Search,Home,Premium,Gold,60,3707.72
U001166,Male,38,35-44,United States,Seattle,Desktop,macOS,Firefox,VIP,YouTube,Sports,Premium,Silver,90,2621.66
U001167,Male,56,55+,India,Delhi,Mobile,macOS,Firefox,At Risk,Paid Search,Toys,Free,Gold,71,4854.55
U001168,Male,28,25-34,United States,Chicago,Mobile,Android,Chrome,Premium,Email,Books,Free,Platinum,16,706.55
U001169,Male,56,55+,Germany,Frankfurt,Desktop,iOS,Firefox,Premium,Direct,Books,Free,Platinum,85,2992.43
U001170,Female,65,55+,United Kingdom,London,Desktop,macOS,Chrome,VIP,Facebook,Books,Premium,Platinum,1,32.64
U001171,Male,56,55+,United Kingdom,Manchester,Tablet,iOS,Safari,VIP,Instagram,Toys,Free,Gold,8,213.48
U001172,Male,41,35-44,Singapore,Singapore,Desktop,Windows,Safari,Returning,YouTube,Toys,Free,Gold,19,1365.07
U001173,Male,43,35-44,United Kingdom,London,Desktop,Windows,Chrome,New,Facebook,Sports,Free,Silver,34,1565.8
U001174,Female,18,18-24,Singapore,Singapore,Mobile,iOS,Chrome,At Risk,Referral,Fashion,Free,Bronze,66,4003.26
U001175,Male,58,55+,Singapore,Singapore,Tablet,iOS,Chrome,VIP,Direct,Home,Free,Platinum,53,2903.46
U001176,Male,44,35-44,United States,Chicago,Desktop,Android,Edge,Returning,Direct,Home,Free,Silver,65,4199.41
U001177,Female,53,45-54,United States,Los Angeles,Desktop,Android,Edge,Premium,Facebook,Electronics,Free,Gold,2,108.97
U001178,Female,23,18-24,India,Kochi,Tablet,Windows,Edge,Premium,Paid Search,Fashion,Free,Gold,97,5381.9
U001179,Female,60,55+,India,Bangalore,Mobile,Android,Edge,New,YouTube,Sports,Free,Gold,25,1063.19
U001180,Male,49,45-54,Australia,Sydney,Mobile,Android,Chrome,New,Organic Search,Sports,Free,Gold,77,5140.09
U001181,Female,63,55+,United Kingdom,Manchester,Mobile,Windows,Firefox,Premium,Referral,Toys,Premium,Gold,39,1140.6
U001182,Male,64,55+,Germany,Munich,Tablet,Android,Chrome,VIP,Email,Books,Premium,Bronze,71,1917.19
U001183,Male,61,55+,United States,Seattle,Tablet,Android,Chrome,Returning,Referral,Sports,Free,Platinum,72,4117.32
U001184,Female,56,55+,Australia,Sydney,Desktop,macOS,Firefox,At Risk,Facebook,Electronics,Premium,Silver,41,2861.29
U001185,Female,54,45-54,Germany,Berlin,Tablet,Windows,Firefox,Premium,Direct,Toys,Free,Platinum,54,3140.15
U001186,Female,22,18-24,Germany,Berlin,Mobile,Android,Safari,Premium,Instagram,Accessories,Free,Bronze,50,2161.79
U001187,Male,43,35-44,United Kingdom,Manchester,Desktop,Windows,Firefox,At Risk,Organic Search,Home,Premium,Silver,57,2724.06
U001188,Female,58,55+,India,Chennai,Tablet,Android,Safari,Premium,Facebook,Sports,Premium,Platinum,36,1285.01
U001189,Male,29,25-34,United Kingdom,London,Mobile,Android,Firefox,Returning,Email,Sports,Free,Bronze,69,2795.13
U001190,Male,35,35-44,India,Hyderabad,Tablet,iOS,Firefox,Returning,YouTube,Fashion,Premium,Gold,91,2905.73
U001191,Female,38,35-44,Canada,Montreal,Mobile,macOS,Safari,New,Direct,Sports,Free,Gold,75,5703.69
U001192,Male,46,45-54,India,Delhi,Tablet,iOS,Firefox,Premium,Direct,Beauty,Free,Gold,98,3597.5
U001193,Male,58,55+,Australia,Melbourne,Desktop,Windows,Edge,At Risk,YouTube,Toys,Free,Bronze,68,3146.91
U001194,Male,46,45-54,United States,New York,Tablet,Android,Edge,New,Facebook,Fashion,Premium,Platinum,63,2598.88
U001195,Male,52,45-54,Singapore,Singapore,Tablet,Android,Safari,VIP,Email,Accessories,Free,Platinum,16,716.08
U001196,Male,32,25-34,United States,Los Angeles,Mobile,Android,Edge,At Risk,Organic Search,Sports,Premium,Bronze,97,2601.15
U001197,Male,29,25-34,United States,New York,Mobile,Android,Edge,Returning,Instagram,Beauty,Premium,Platinum,54,1632.8
U001198,Male,23,18-24,Australia,Sydney,Mobile,iOS,Safari,New,YouTube,Home,Free,Gold,1,28.2
U001199,Female,42,35-44,Germany,Hamburg,Desktop,iOS,Chrome,VIP,Direct,Beauty,Free,Gold,90,4686.54
U001200,Male,40,35-44,Germany,Munich,Desktop,macOS,Safari,At Risk,Paid Search,Sports,Premium,Platinum,18,1185.47
U001201,Male,36,35-44,Canada,Montreal,Tablet,iOS,Firefox,Returning,Paid Search,Fashion,Premium,Platinum,32,1581.33
U001202,Male,45,45-54,Canada,Calgary,Tablet,macOS,Safari,New,Direct,Electronics,Free,Bronze,44,1241.36
U001203,Female,62,55+,Germany,Hamburg,Tablet,Windows,Chrome,Returning,Direct,Beauty,Free,Bronze,62,3416.77
U001204,Female,43,35-44,Canada,Calgary,Tablet,macOS,Edge,Premium,Email,Home,Free,Silver,4,185.0
U001205,Male,61,55+,Canada,Toronto,Mobile,Android,Safari,At Risk,Facebook,Books,Premium,Silver,70,3119.58
U001206,Female,49,45-54,India,Mumbai,Mobile,Windows,Chrome,New,Email,Accessories,Premium,Silver,37,2646.21
U001207,Male,54,45-54,Singapore,Singapore,Mobile,Android,Firefox,VIP,Instagram,Toys,Premium,Silver,32,2037.35
U001208,Male,26,25-34,Canada,Montreal,Tablet,macOS,Safari,Premium,Paid Search,Books,Free,Silver,14,727.98
U001209,Male,20,18-24,India,Mumbai,Desktop,iOS,Edge,VIP,YouTube,Sports,Free,Platinum,100,4011.35
U001210,Male,46,45-54,Singapore,Singapore,Desktop,Android,Firefox,Premium,Instagram,Beauty,Free,Platinum,48,1367.94
U001211,Female,41,35-44,Germany,Frankfurt,Tablet,macOS,Safari,Premium,Referral,Sports,Premium,Silver,41,3122.94
U001212,Male,28,25-34,United Kingdom,Liverpool,Mobile,iOS,Safari,Returning,Instagram,Electronics,Premium,Silver,91,4114.88
U001213,Female,54,45-54,Canada,Montreal,Mobile,Android,Chrome,VIP,Direct,Accessories,Premium,Platinum,50,2718.04
U001214,Male,29,25-34,Australia,Melbourne,Tablet,macOS,Edge,Premium,Facebook,Home,Free,Silver,95,4044.79
U001215,Female,54,45-54,India,Bangalore,Mobile,Android,Edge,Returning,Facebook,Accessories,Premium,Bronze,56,4075.52
U001216,Male,36,35-44,United Kingdom,Birmingham,Desktop,Windows,Firefox,New,Referral,Electronics,Free,Silver,93,5226.42
U001217,Male,59,55+,Australia,Melbourne,Mobile,Android,Safari,Returning,Organic Search,Sports,Premium,Bronze,12,493.12
U001218,Female,63,55+,Canada,Calgary,Mobile,macOS,Edge,VIP,Email,Home,Premium,Silver,52,3490.58
